        Res  : IGHV5-10-1*04       IGHD3-10*02         IGHJ2*01            

S7441   Pred : IGHV4-38-2*01       IGHD2-15*01         IGHJ1*01            
        Res  : IGHV4-38-2*01       IGHD2-15*01         IGHJ1*01            

S7442   Pred : IGHV3/OR16-8*01     No genes            IGHJ4*01            
        Res  : IGHV3/OR16-8*01     IGHD6-25*01         IGHJ4*01            

S7443   Pred : IGHV4/OR15-8*03     IGHD6-25*01         IGHJ2*01            
        Res  : IGHV4/OR15-8*03     IGHD1-7*01          IGHJ2*01            

S7444   Pred : IGHV4-30-4*03       IGHD3-10*02         IGHJ1*01            
        Res  : IGHV4-30-4*01       IGHD1-1*01          IGHJ1*01            

S7445   Pred : IGHV2-5*04          No genes            IGHJ5*02            
        Res  : IGHV2-5*04          IGHD1/OR15-1a*01    IGHJ5*02            

S7446   Pred : IGHV4-30-2*05       IGHD3-16*02         IGHJ3*02            
        Res  : IGHV4-30-2*02       IGHD3-16*01         IGHJ3*02            

S7447   Pred : IGHV3-53*04         IGHD4/OR15-4a*01    IGHJ2*01            
        Res  : IGHV3-53*04         IGHD4/OR15-4a*01    IGHJ2*01            

S7448   Pred : IGHV3/OR15-7*03     IGHD5/OR15-5b*01    IGHJ4*03            
        Res  : IGHV3/OR15-7*05     IGHD5/OR15-5a*01    IGHJ4*03            

S7449   Pred : IGHV3-9*03          IGHD1-26*01         IGHJ4*03            
        Res  : IGHV3-9*03          IGHD1-26*01         IGHJ4*03            

S7450   Pred : IGHV3-64*05         IGHD2/OR15-2a*01    IGHJ4*03            
        Res  : IGHV3-64*05         IGHD2/OR15-2a*01    IGHJ4*03            

S7451   Pred : IGHV1/OR15-1*04     IGHD3-10*02         IGHJ4*03            
        Res  : IGHV1/OR15-1*04     IGHD3-10*02         IGHJ4*03            

S7452   Pred : IGHV3-74*02         IGHD2-8*01          IGHJ3*02            
        Res  : IGHV3-74*02         IGHD6-6*01          IGHJ3*02            

S7453   Pred : IGHV4-31*07         IGHD5/OR15-5a*01    IGHJ1*01            
        Res  : IGHV4-31*07         IGHD5/OR15-5a*01    IGHJ1*01            

S7454   Pred : IGHV3-66*02         IGHD1/OR15-1b*01    IGHJ5*01            
        Res  : IGHV3-66*02         IGHD1/OR15-1a*01    IGHJ5*01            

S7455   Pred : IGHV3/OR16-12*01    No genes            IGHJ6*03            
        Res  : IGHV3/OR16-12*01    IGHD2-21*01         IGHJ6*03            

S7456   Pred : IGHV3-25*04         IGHD1-20*01         IGHJ4*03            
        Res  : IGHV3-25*04         IGHD1/OR15-1a*01    IGHJ4*03            

S7457   Pred : IGHV3-35*01         IGHD4/OR15-4a*01    IGHJ6*04            
        Res  : IGHV3-35*01         IGHD4-23*01         IGHJ6*04            

S7458   Pred : IGHV4-31*07         IGHD3-22*01         IGHJ2*01            
        Res  : IGHV4-31*07         IGHD3-22*01         IGHJ2*01            

S7459   Pred : IGHV3-43D*01        IGHD3-10*02         IGHJ5*02            
        Res  : IGHV3-43D*01        IGHD3-10*02         IGHJ4*02            

S7460   Pred : IGHV3-43*01         IGHD5-12*01         IGHJ5*02            
        Res  : IGHV3-43*01         IGHD5-12*01         IGHJ5*02            

S7461   Pred : IGHV1-2*02          IGHD5/OR15-5b*01    IGHJ6*03            
        Res  : IGHV1-2*02          IGHD5/OR15-5a*01    IGHJ6*03            

S7462   Pred : IGHV3/OR16-9*01     IGHD6-13*01         IGHJ3*01            
        Res  : IGHV3/OR16-9*01     IGHD6-25*01         IGHJ3*01            

S7463   Pred : IGHV3-53*01         IGHD1-1*01          IGHJ1*01            
        Res  : IGHV3-53*01         IGHD1-1*01          IGHJ1*01            

S7464   Pred : IGHV1-69*01         IGHD3/OR15-3b*01    IGHJ4*03            
        Res  : IGHV1-69D*01        IGHD3/OR15-3a*01    IGHJ4*03            

S7465   Pred : IGHV3-NL1*01        IGHD1-14*01         IGHJ6*04            
        Res  : IGHV3-NL1*01        IGHD1-14*01         IGHJ6*04            

S7466   Pred : IGHV4-30-4*06       IGHD1/OR15-1b*01    IGHJ6*04            
        Res  : IGHV4-30-4*06       IGHD1/OR15-1a*01    IGHJ6*04            

S7467   Pred : IGHV2-70*08         IGHD5/OR15-5a*01    IGHJ1*01            
        Res  : IGHV2-70*08         IGHD5/OR15-5a*01    IGHJ1*01            

S7468   Pred : IGHV3-38*01         IGHD3-3*01          IGHJ5*02            
        Res  : IGHV3-38*02         IGHD3-9*01          IGHJ5*02            

S7469   Pred : IGHV1/OR15-5*02     IGHD2/OR15-2b*01    IGHJ1*01            
        Res  : IGHV1/OR15-5*02     IGHD2/OR15-2a*01    IGHJ1*01            

S7470   Pred : IGHV3/OR16-13*01    IGHD5-12*01         IGHJ5*01            
        Res  : IGHV3/OR16-13*01    IGHD5-12*01         IGHJ5*01            

S7471   Pred : IGHV2-5*06          IGHD6-13*01         IGHJ3*02            
        Res  : IGHV2-5*06          IGHD6-13*01         IGHJ3*02            

S7472   Pred : IGHV3-38-3*01       IGHD6-25*01         IGHJ2*01            
        Res  : IGHV3-38-3*01       IGHD6-25*01         IGHJ2*01            

S7473   Pred : IGHV3-7*03          No genes            IGHJ2*01            
        Res  : IGHV3-7*01          IGHD1-20*01         IGHJ2*01            

S7474   Pred : IGHV4-39*06         IGHD1-1*01          IGHJ4*01            
        Res  : IGHV4-39*06         IGHD1-7*01          IGHJ4*01            

S7475   Pred : IGHV2-5*04          IGHD1-20*01         IGHJ3*02            
        Res  : IGHV2-5*04          IGHD1/OR15-1a*01    IGHJ3*02            

S7476   Pred : IGHV3-43D*01        IGHD3-16*02         IGHJ4*02            
        Res  : IGHV3-43D*01        IGHD6-25*01         IGHJ4*02            

S7477   Pred : IGHV3-NL1*01        IGHD2-2*01          IGHJ6*01            
        Res  : IGHV3-NL1*01        IGHD2-2*03          IGHJ6*01            

S7478   Pred : IGHV1-3*02          IGHD3-22*01         IGHJ2*01            
        Res  : IGHV1-3*02          IGHD4-11*01         IGHJ2*01            

S7479   Pred : IGHV4-38-2*01       IGHD2/OR15-2a*01    IGHJ6*03            
        Res  : IGHV4-38-2*01       IGHD2/OR15-2a*01    IGHJ6*03            

S7480   Pred : IGHV6-1*02          IGHD1/OR15-1b*01    IGHJ4*01            
        Res  : IGHV6-1*02          IGHD1-20*01         IGHJ4*01            

S7481   Pred : IGHV3-49*04         IGHD1-1*01          IGHJ4*02            
        Res  : IGHV3-49*04         IGHD1-7*01          IGHJ4*02            

S7482   Pred : IGHV3/OR16-12*01    No genes            IGHJ5*01            
        Res  : IGHV3/OR16-12*01    IGHD1-7*01          IGHJ5*01            

S7483   Pred : IGHV3-35*01         IGHD3-22*01         IGHJ1*01            
        Res  : IGHV3-35*01         IGHD3-22*01         IGHJ1*01            

S7484   Pred : IGHV6-1*01          IGHD3-16*02         IGHJ4*03            
        Res  : IGHV6-1*01          IGHD1-7*01          IGHJ4*03            

S7485   Pred : IGHV3-23*02         IGHD1/OR15-1b*01    IGHJ1*01            
        Res  : IGHV3-23*02         IGHD1-1*01          IGHJ1*01            

S7486   Pred : IGHV1-45*02         IGHD1-20*01         IGHJ4*03            
        Res  : IGHV1-45*02         IGHD1-20*01         IGHJ4*03            

S7487   Pred : IGHV3-15*02         IGHD2-2*02          IGHJ6*03            
        Res  : IGHV3-15*02         IGHD2-2*03          IGHJ6*03            

S7488   Pred : IGHV1-3*01          IGHD3-10*01         IGHJ2*01            
        Res  : IGHV1-3*01          IGHD3-10*01         IGHJ2*01            

S7489   Pred : IGHV2-5*02          IGHD5-12*01         IGHJ3*01            
        Res  : IGHV2-5*09          IGHD5/OR15-5a*01    IGHJ3*01            

S7490   Pred : IGHV4-39*07         IGHD1-14*01         IGHJ6*02            
        Res  : IGHV4-39*02         IGHD1-14*01         IGHJ6*02            

S7491   Pred : IGHV3-23*03         IGHD6-25*01         IGHJ6*01            
        Res  : IGHV3-23*03         IGHD6-19*01         IGHJ6*01            

S7492   Pred : IGHV1/OR21-1*01     IGHD2-15*01         IGHJ3*01            
        Res  : IGHV1/OR15-5*02     IGHD2-15*01         IGHJ3*01            

S7493   Pred : IGHV3-21*02         No genes            IGHJ2*01            
        Res  : IGHV3-21*04         IGHD1-7*01          IGHJ2*01            

S7494   Pred : IGHV3/OR16-9*01     IGHD2-2*03          IGHJ4*01            
        Res  : IGHV3/OR16-9*01     IGHD1-20*01         IGHJ4*01            

S7495   Pred : IGHV2-26*01         IGHD6-19*01         IGHJ4*02            
        Res  : IGHV2-26*01         IGHD6-19*01         IGHJ4*02            

S7496   Pred : IGHV4-30-2*06       IGHD4-11*01         IGHJ3*02            
        Res  : IGHV4-30-2*06       IGHD4-11*01         IGHJ3*02            

S7497   Pred : IGHV3-48*02         IGHD3-16*02         IGHJ5*02            
        Res  : IGHV3-48*01         IGHD3-16*02         IGHJ5*02            

S7498   Pred : IGHV3-49*04         IGHD2-2*01          IGHJ5*02            
        Res  : IGHV3-49*04         IGHD1-20*01         IGHJ5*02            

S7499   Pred : IGHV4-30-4*06       No genes            IGHJ2*01            
        Res  : IGHV4-30-4*06       IGHD1-20*01         IGHJ2*01            

S7500   Pred : IGHV4-59*02         IGHD3-9*01          IGHJ6*04            
        Res  : IGHV4-59*02         IGHD3-9*01          IGHJ6*03            

S7501   Pred : IGHV2-26*01         IGHD3-22*01         IGHJ3*01            
        Res  : IGHV2-26*01         IGHD3-22*01         IGHJ3*01            

S7502   Pred : IGHV3-30*13         IGHD1-14*01         IGHJ3*02            
        Res  : IGHV3-30*05         IGHD1-14*01         IGHJ3*02            

S7503   Pred : IGHV3-73*01         IGHD2-15*01         IGHJ1*01            
        Res  : IGHV3-73*01         IGHD2-15*01         IGHJ1*01            

S7504   Pred : IGHV3/OR16-12*01    IGHD3-3*02          IGHJ5*01            
        Res  : IGHV3/OR16-12*01    IGHD3-3*01          IGHJ5*01            

S7505   Pred : IGHV2-70D*14        IGHD4/OR15-4b*01    IGHJ3*01            
        Res  : IGHV2-70D*14        IGHD4/OR15-4a*01    IGHJ3*01            

S7506   Pred : IGHV7-81*01         No genes            IGHJ5*01            
        Res  : IGHV7-81*01         IGHD7-27*01         IGHJ4*01            

S7507   Pred : IGHV1-18*02         IGHD2-8*02          IGHJ2*01            
        Res  : IGHV1-18*01         IGHD4/OR15-4a*01    IGHJ2*01            

S7508   Pred : IGHV4-4*06          IGHD1-7*01          IGHJ6*03            
        Res  : IGHV4-4*06          IGHD1-20*01         IGHJ6*03            

S7509   Pred : IGHV3-74*03         IGHD2-8*01          IGHJ5*01            
        Res  : IGHV3-74*03         IGHD2-8*01          IGHJ5*01            

S7510   Pred : IGHV4-30-4*02       IGHD3-3*01          IGHJ1*01            
        Res  : IGHV4-30-4*02       IGHD3-3*01          IGHJ1*01            

S7511   Pred : IGHV3-7*03          IGHD2-2*01          IGHJ2*01            
        Res  : IGHV3-7*01          IGHD2-2*02          IGHJ2*01            

S7512   Pred : IGHV3-35*01         No genes            IGHJ3*02            
        Res  : IGHV3-35*01         IGHD6-19*01         IGHJ3*02            

S7513   Pred : IGHV4-39*01         IGHD5-24*01         IGHJ3*01            
        Res  : IGHV4-39*01         IGHD6-25*01         IGHJ3*01            

S7514   Pred : IGHV3-66*01         No genes            IGHJ3*01            
        Res  : IGHV3-66*01         IGHD7-27*01         IGHJ3*01            

S7515   Pred : IGHV4-39*02         IGHD6-25*01         IGHJ3*01            
        Res  : IGHV4-39*02         IGHD6-6*01          IGHJ3*01            

S7516   Pred : IGHV3-7*01          IGHD3-10*02         IGHJ5*01            
        Res  : IGHV3-7*03          IGHD3-10*02         IGHJ5*01            

S7517   Pred : IGHV1-18*01         No genes            IGHJ6*04            
        Res  : IGHV1-18*01         IGHD5-24*01         IGHJ6*04            

S7518   Pred : IGHV2/OR16-5*01     IGHD1-26*01         IGHJ3*02            
        Res  : IGHV2/OR16-5*01     IGHD1-26*01         IGHJ3*02            

S7519   Pred : IGHV7-81*01         IGHD2-8*01          IGHJ2*01            
        Res  : IGHV7-81*01         IGHD5-18*01         IGHJ2*01            

S7520   Pred : IGHV3-38-3*01       No genes            IGHJ6*01            
        Res  : IGHV3-38-3*01       IGHD1-26*01         IGHJ6*01            

S7521   Pred : IGHV3/OR16-12*01    No genes            IGHJ4*02            
        Res  : IGHV3/OR16-12*01    IGHD1-14*01         IGHJ4*02            

S7522   Pred : IGHV3-43D*01        No genes            IGHJ2*01            
        Res  : IGHV3-43D*01        IGHD4-17*01         IGHJ2*01            

S7523   Pred : IGHV3/OR16-10*02    IGHD4-17*01         IGHJ4*03            
        Res  : IGHV3/OR16-10*02    IGHD6-6*01          IGHJ4*03            

S7524   Pred : IGHV3-43D*01        IGHD2/OR15-2b*01    IGHJ3*01            
        Res  : IGHV3-43D*01        IGHD2/OR15-2a*01    IGHJ3*01            

S7525   Pred : IGHV3-16*02         IGHD4/OR15-4a*01    IGHJ1*01            
        Res  : IGHV3-16*02         IGHD4/OR15-4a*01    IGHJ1*01            

S7526   Pred : IGHV3-73*02         IGHD3-9*01          IGHJ4*02            
        Res  : IGHV3-73*02         IGHD3-9*01          IGHJ4*02            

S7527   Pred : IGHV1-46*03         No genes            IGHJ6*03            
        Res  : IGHV1-46*01         IGHD1/OR15-1a*01    IGHJ6*03            

S7528   Pred : IGHV3-33*02         IGHD3/OR15-3a*01    IGHJ6*02            
        Res  : IGHV3-33*02         IGHD5-18*01         IGHJ6*02            

S7529   Pred : IGHV1-24*01         IGHD3/OR15-3a*01    IGHJ4*02            
        Res  : IGHV1-24*01         IGHD1-7*01          IGHJ4*02            

S7530   Pred : IGHV3/OR15-7*03     IGHD6-25*01         IGHJ6*01            
        Res  : IGHV3/OR15-7*01     IGHD1-26*01         IGHJ6*01            

S7531   Pred : IGHV3-72*01         IGHD2-2*02          IGHJ1*01            
        Res  : IGHV3-72*01         IGHD2-8*02          IGHJ1*01            

S7532   Pred : IGHV3-43*01         IGHD1-7*01          IGHJ5*02            
        Res  : IGHV3-43*01         IGHD1-20*01         IGHJ5*02            

S7533   Pred : IGHV1-45*01         IGHD2-8*02          IGHJ4*03            
        Res  : IGHV1-45*01         IGHD2-8*02          IGHJ4*03            

S7534   Pred : IGHV1-69*02         IGHD4-17*01         IGHJ5*02            
        Res  : IGHV1-69*02         IGHD4-17*01         IGHJ5*02            

S7535   Pred : IGHV1/OR15-1*01     IGHD1-7*01          IGHJ2*01            
        Res  : IGHV1/OR15-1*03     IGHD1-7*01          IGHJ2*01            

S7536   Pred : IGHV3-16*01         No genes            IGHJ4*02            
        Res  : IGHV3-16*01         IGHD1-1*01          IGHJ4*02            

S7537   Pred : IGHV6-1*01          IGHD3-16*02         IGHJ2*01            
        Res  : IGHV6-1*01          IGHD3-16*01         IGHJ2*01            

S7538   Pred : IGHV1-58*02         IGHD1/OR15-1a*01    IGHJ4*03            
        Res  : IGHV1-58*02         IGHD4-23*01         IGHJ4*03            

S7539   Pred : IGHV1-24*01         IGHD3-22*01         IGHJ1*01            
        Res  : IGHV1-24*01         IGHD3-22*01         IGHJ1*01            

S7540   Pred : IGHV3/OR16-9*01     IGHD3-3*02          IGHJ6*01            
        Res  : IGHV3/OR16-9*01     IGHD3-3*02          IGHJ6*01            

S7541   Pred : IGHV3-64D*06        IGHD6-13*01         IGHJ6*01            
        Res  : IGHV3-64D*06        IGHD6-13*01         IGHJ6*01            

S7542   Pred : IGHV1-58*01         No genes            IGHJ3*01            
        Res  : IGHV1-58*01         IGHD6-19*01         IGHJ3*01            

S7543   Pred : IGHV3-66*02         No genes            IGHJ1*01            
        Res  : IGHV3-66*02         IGHD6-19*01         IGHJ1*01            

S7544   Pred : IGHV4-31*08         IGHD3-16*01         IGHJ5*01            
        Res  : IGHV4-31*04         IGHD3-16*01         IGHJ5*01            

S7545   Pred : IGHV4-59*08         IGHD1-20*01         IGHJ5*02            
        Res  : IGHV4-59*08         IGHD1-20*01         IGHJ5*02            

S7546   Pred : IGHV1-69*01         No genes            IGHJ4*02            
        Res  : IGHV1-69D*01        IGHD4-23*01         IGHJ4*02            

S7547   Pred : IGHV3/OR16-10*02    IGHD6-19*01         IGHJ1*01            
        Res  : IGHV3/OR16-10*02    IGHD6-25*01         IGHJ1*01            

S7548   Pred : IGHV1-58*01         IGHD3/OR15-3a*01    IGHJ5*01            
        Res  : IGHV1-58*01         IGHD3/OR15-3a*01    IGHJ5*01            

S7549   Pred : IGHV3-48*03         IGHD5-12*01         IGHJ3*01            
        Res  : IGHV3-48*03         IGHD1-26*01         IGHJ3*01            

S7550   Pred : IGHV1/OR21-1*01     IGHD3/OR15-3a*01    IGHJ6*02            
        Res  : IGHV1/OR21-1*01     IGHD3/OR15-3a*01    IGHJ6*02            

S7551   Pred : IGHV3-74*03         IGHD1-7*01          IGHJ4*03            
        Res  : IGHV3-74*03         IGHD1-20*01         IGHJ4*03            

S7552   Pred : IGHV1/OR15-1*03     No genes            IGHJ2*01            
        Res  : IGHV1/OR15-1*01     IGHD1-1*01          IGHJ2*01            

S7553   Pred : IGHV3-48*01         IGHD1-7*01          IGHJ3*01            
